School,year,Games,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot
Fresno State,2012,13,27.1,41.2,65.8,325.6,2.9,36.2,151.9,4.2,1.5,77.4,477.5,6.2,13.2,8.5,1.7,23.5,6.8,61.5,0.9,0.6,1.5,19.78406622,31.91042971,61.68823908,244.8278811,1.958674089,37.71104289,169.0958791,4.462870362,1.714135879,69.3557551,411.2464971,5.91667349,10.52659073,8.72284035,1.564640373,20.83407146,6.431054681,56.95424013,0.930219051,0.811602384,1.725665992
Fresno State,2013,13,35.5,51.9,68.3,394.9,3.8,31.8,151.3,4.8,1.6,83.7,546.2,6.5,17,9.1,2.2,29.1,5.2,53.3,0.9,0.8,1.7,22.92725297,35.90834377,63.01059126,274.8423049,2.326939271,36.52883431,165.5367033,4.53029629,1.691308704,72.22460408,438.2371977,6.033338792,11.82127259,8.79827228,1.691712298,22.48725717,6.184843745,56.22339211,0.924175241,0.809281908,1.720532794
Fresno State,2014,8,21.8,39,55.8,235.3,1.9,38.8,188.4,4.9,1.9,77.8,423.6,5.4,9.8,8.6,2.4,21.1,4.8,46.6,0.5,1.3,1.8,22.70180238,36.52667502,61.56847301,266.9338439,2.241551417,36.98306745,170.1093626,4.604237032,1.733046963,73.33968326,435.3097582,5.906671034,11.41701807,8.758617824,1.833369839,22.20980573,5.907874996,54.29871369,0.839340193,0.907425526,1.736426235
Georgia,2000,11,16.5,31.3,52.6,215,1.3,35.8,131.9,3.7,1.6,67.1,346.9,5.2,9.5,7.9,1.4,18.8,6.1,45,1,1.5,2.5,16.58808897,29.26363153,56.49298311,222.9520855,1.335235074,36.25829138,147.4808804,4.067804622,1.622550767,67.1,346.9,5.2,9.5,7.9,1.4,18.8,6.1,45,1,1.5,2.5
Georgia,2001,11,18.5,32,58,270.4,1.7,39.3,162.5,4.1,1.5,71.3,432.8,6.1,10.4,9.5,2.4,22.3,8.2,71,0.8,1,1.8,16.97047117,29.81090523,56.79438649,232.4416684,1.408188059,36.8666331,150.4847044,4.074243698,1.598040614,67.94,364.08,5.38,9.68,8.22,1.6,19.5,6.52,50.2,0.96,1.4,2.36
Georgia,2002,14,18.4,31.8,57.8,245.4,2,38.3,139.6,3.6,1.3,70.1,384.9,5.5,11.1,8.1,1.4,20.7,7.2,62.8,0.9,0.7,1.6,17.25637694,30.20872418,56.99550919,235.0333347,1.526550447,37.15330648,148.3077635,3.979394958,1.538432491,68.372,368.244,5.404,9.964,8.196,1.56,19.74,6.656,52.72,0.948,1.26,2.208
Georgia,2003,14,19.6,32.9,59.4,245.4,1,40.1,134.9,3.4,1.6,73.1,380.3,5.2,11.3,8.1,0.9,20.2,8.5,73.7,0.4,0.9,1.3,17.72510155,30.74697934,57.47640735,237.1066678,1.421240358,37.74264519,145.6262108,3.863515966,1.550745993,69.3176,370.6552,5.3632,10.2312,8.1768,1.428,19.832,7.0248,56.916,0.8384,1.188,2.0264
Georgia,2004,12,16.8,30.3,55.4,247.7,2,38.6,156.8,4.1,1.3,68.8,404.5,5.9,11,7.9,0.7,19.6,7.8,66.3,1.2,0.4,1.6,17.54008124,30.65758348,57.06112588,239.2253342,1.536992286,37.91411615,147.8609686,3.910812773,1.500596794,69.21408,377.42416,5.47056,10.38496,8.12144,1.2824,19.7856,7.17984,58.7928,0.91072,1.0304,1.94112
Georgia,2005,13,15.5,27.9,55.4,229,2,35,162.2,4.6,1.2,62.9,391.2,6.2,10.2,8.2,1.5,19.8,5.9,53.6,0.8,0.5,1.4,17.13206499,30.10606678,56.72890071,237.1802674,1.629593829,37.33129292,150.7287749,4.048650219,1.440477435,67.951264,380.179328,5.616448,10.347968,8.137152,1.32592,19.78848,6.923872,57.75424,0.888576,0.92432,1.832896
Georgia,2006,13,14.2,26.3,53.8,184.4,0.9,32.8,127.4,3.9,1.6,59.1,311.8,5.3,8.9,7.2,0.6,16.7,6,47,1.2,1.2,2.4,16.54565199,29.34485342,56.14312056,226.6242139,1.483675063,36.42503433,146.0630199,4.018920175,1.472381948,66.1810112,366.5034624,5.5531584,10.0583744,7.9497216,1.180736,19.170784,6.7390976,55.603392,0.9508608,0.979456,1.9463168
Georgia,2007,13,15.3,28.1,54.5,198.4,1.5,39.2,177.2,4.5,2.5,67.2,375.6,5.6,9.6,8.3,1.4,19.3,7,58.5,0.5,0.8,1.3,16.2965216,29.09588274,55.81449645,220.9793711,1.486940051,36.98002747,152.2904159,4.11513614,1.677905559,66.38480896,368.3227699,5.56252672,9.96669952,8.01977728,1.2245888,19.1966272,6.79127808,56.1827136,0.86068864,0.9435648,1.81705344
Georgia,2008,13,18.9,30.8,61.5,277.7,2.1,32.8,148.3,4.5,1.6,63.5,426,6.7,12.5,7.3,1.2,21,8.6,72.2,0.7,0.8,1.5,16.81721728,29.43670619,56.95159716,232.3234969,1.609552041,36.14402197,151.4923328,4.192108912,1.662324447,65.80784717,379.8582159,5.790021376,10.47335962,7.875821824,1.21967104,19.55730176,7.153022464,59.38617088,0.828550912,0.91485184,1.753642752
Georgia,2009,13,14.6,26.6,54.9,201.2,1.8,34.4,161,4.7,1.3,61,362.2,5.9,8.9,7.4,1.1,17.4,8.1,67.5,0.8,1.3,2.2,16.37377382,28.86936495,56.54127773,226.0987975,1.647641632,35.79521758,153.3938662,4.29368713,1.589859557,64.84627773,376.3265727,5.812017101,10.15868769,7.780657459,1.195736832,19.12584141,7.342417971,61.0089367,0.82284073,0.991881472,1.842914202
Georgia,2010,13,16.8,27.6,60.7,242.4,1.9,35,142.6,4.1,1.6,62.6,385,6.1,10.1,8,0.8,18.8,5.2,41.9,0.6,0.6,1.2,16.45901906,28.61549196,57.37302218,229.359038,1.698113306,35.63617406,151.235093,4.254949704,1.591887646,64.39702219,378.0612582,5.869613681,10.14695015,7.824525967,1.116589466,19.06067313,6.913934377,57.18714936,0.778272584,0.913505178,1.714331361
Georgia,2011,14,18.4,31,59.2,244.5,2.6,41.6,164,3.9,1.1,72.6,408.5,5.6,11.1,8.6,1.4,21.1,6.1,47.4,0.8,1,1.8,16.84721525,29.09239357,57.73841775,232.3872304,1.878490645,36.82893925,153.7880744,4.183959763,1.493510117,66.03761775,384.1490066,5.815690945,10.33756012,7.979620774,1.173271572,19.4685385,6.751147502,55.22971949,0.782618067,0.930804142,1.731465089
Georgia,2012,14,18.1,28.5,63.7,285.1,2.6,37.5,182.6,4.9,2.3,66,467.6,7.1,11.5,8.9,0.9,21.2,6.9,53.5,0.6,0.8,1.4,17.0977722,28.97391486,58.9307342,242.9297843,2.022792516,36.9631514,159.5504595,4.32716781,1.654808093,66.0300942,400.8392052,6.072552756,10.5700481,8.163696619,1.118617258,19.8148308,6.780918001,54.88377559,0.746094454,0.904643314,1.665172071
Georgia,2013,12,21.9,34.8,63.1,303.7,2.3,38,173.5,4.6,1.9,72.8,477.2,6.6,13.7,9.2,1.9,24.8,6.3,47.1,0.8,0.8,1.6,18.05821776,30.13913188,59.76458736,255.0838275,2.078234013,37.17052112,162.3403676,4.381734248,1.703846475,67.38407536,416.1113642,6.178042204,11.19603848,8.370957295,1.274893806,20.81186464,6.684734401,53.32702047,0.756875563,0.883714651,1.652137657
Georgia,2014,7,15.9,23.3,68.1,171.3,1.6,43.3,265.9,6.1,3.4,66.6,437.1,6.6,7.7,12.7,1.1,21.6,6,49.1,0.1,0.4,0.6,17.62657421,28.77130551,61.43166989,238.327062,1.98258721,38.3964169,183.0522941,4.725387399,2.04307718,67.22726029,420.3090914,6.262433764,10.49683078,9.236765836,1.239915045,20.96949171,6.547787521,52.48161638,0.62550045,0.786971721,1.441710126
Georgia Southern,2014,5,8.6,15.6,55.1,148.2,0.8,51.2,323.6,6.3,3.4,66.8,471.8,7.1,5.2,15.4,0.6,21.2,3.8,38.4,1,0.2,1.2,8.6,15.6,55.1,148.2,0.8,51.2,323.6,6.3,3.4,66.8,471.8,7.1,5.2,15.4,0.6,21.2,3.8,38.4,1,0.2,1.2
Georgia State,2013,12,18.2,35.8,50.7,253,1.5,30.3,102.3,3.4,0.8,66.2,355.3,5.4,10.2,5.3,1.9,17.3,6.4,47.4,0.9,1,1.9,18.2,35.8,50.7,253,1.5,30.3,102.3,3.4,0.8,66.2,355.3,5.4,10.2,5.3,1.9,17.3,6.4,47.4,0.9,1,1.9
Georgia State,2014,7,23.3,38.9,59.9,303.1,1.7,35.1,116.7,3.3,1.9,74,419.9,5.7,12.7,7.7,2.7,23.1,6.4,53.7,0.9,1.3,2.1,19.22,36.42,52.54,263.02,1.54,31.26,105.18,3.38,1.02,67.76,368.22,5.46,10.7,5.78,2.06,18.46,6.4,48.66,0.9,1.06,1.94
Georgia Tech,2000,11,21,34,61.8,271.1,2.1,42.4,164.3,3.9,1.9,76.4,435.4,5.7,12.9,9.5,1.1,23.5,8.4,69.9,0.5,0.5,1.1,16.04557635,27.38390536,58.45008108,213.6774927,1.536665915,41.39136552,171.3870777,4.109190732,1.698061503,76.4,435.4,5.7,12.9,9.5,1.1,23.5,8.4,69.9,0.5,0.5,1.1
Georgia Tech,2001,12,22,34.4,63.9,278.9,1.6,41.7,139,3.3,2.2,76.1,417.9,5.5,11.5,8.8,2.1,22.3,7.1,59.3,0.6,1.2,1.8,17.23646108,28.78712429,59.54006486,226.7219942,1.549332732,41.45309242,164.9096622,3.947352585,1.798449202,76.34,431.9,5.66,12.62,9.36,1.3,23.26,8.14,67.78,0.52,0.64,1.24
Georgia Tech,2002,13,18.4,33.5,54.9,211.1,1.2,38.5,163.6,4.3,1.5,71.9,374.7,5.2,9.2,8.4,1.8,19.5,7.3,60.9,0.8,1.5,2.3,17.46916886,29.72969943,58.61205189,223.5975953,1.479466186,40.86247393,164.6477298,4.017882068,1.738759362,75.452,420.46,5.568,11.936,9.168,1.4,22.508,7.972,66.404,0.576,0.812,1.452
Georgia Tech,2003,13,15.3,29.2,52.5,170.2,1,39.2,160.5,4.1,1.2,68.3,330.6,4.8,8.4,8.5,1.2,18.2,5.2,44.3,0.9,1,1.9,17.03533509,29.62375954,57.38964151,212.9180763,1.383572949,40.52997915,163.8181838,4.034305655,1.63100749,74.0216,402.488,5.4144,11.2288,9.0344,1.36,21.6464,7.4176,61.9832,0.6408,0.8496,1.5416
Georgia Tech,2004,12,14.1,28.8,48.8,184.2,1.4,40.5,162.3,4,0.9,69.3,346.4,5,8.3,9.3,1.6,19.3,6.3,53.3,1,1.5,2.5,16.44826807,29.45900764,55.67171321,207.174461,1.386858359,40.52398332,163.514547,4.027444524,1.484805992,73.07728,391.2704,5.33152,10.64304,9.08752,1.408,21.17712,7.19408,60.24656,0.71264,0.97968,1.73328
Georgia Tech,2005,12,16.4,34.8,47.1,195.3,1,38.7,153.8,4,1.1,73.5,349,4.7,9.3,8.7,2,20,7.3,57.2,0.6,1,1.6,16.43861446,30.52720611,53.95737057,204.7995688,1.309486687,40.15918665,161.5716376,4.021955619,1.407844793,73.161824,382.81632,5.205216,10.374432,9.010016,1.5264,20.941696,7.215264,59.637248,0.690112,0.983744,1.706624
Georgia Tech,2006,14,12.4,26.4,47.2,169.6,1.8,37.6,162.4,4.3,1.2,63.9,332.1,5.2,7.3,8.3,1.5,17.1,6.1,50.9,0.4,1.1,1.6,15.63089157,29.70176489,52.60589645,197.759655,1.40758935,39.64734932,161.7373101,4.077564495,1.366275835,71.3094592,372.673056,5.2041728,9.7595456,8.8680128,1.52112,20.1733568,6.9922112,57.8897984,0.6320896,1.0069952,1.6852992
Georgia Tech,2007,13,13.8,27.9,49.3,185.6,0.8,42.2,199.3,4.7,2.2,70.1,384.9,5.5,8.8,10.2,1.1,20.1,6.9,59.3,0.9,0.9,1.8,15.26471325,29.34141191,51.94471716,195.327724,1.28607148,40.15787946,169.2498481,4.202051596,1.533020668,71.06756736,375.1184448,5.26333824,9.56763648,9.13441024,1.436896,20.15868544,6.97376896,58.17183872,0.68567168,0.98559616,1.70823936
Georgia Tech,2008,13,5.7,12.7,44.8,99.2,0.4,49.2,273.2,5.6,2.5,61.9,372.5,6,4.2,11.6,0.7,16.5,4.8,43.8,1.5,0.5,2.1,13.3517706,26.01312953,50.51577373,176.1021792,1.108857184,41.96630357,190.0398785,4.481641277,1.726416534,69.23405389,374.5947558,5.410670592,8.494109184,9.627528192,1.2895168,19.42694835,6.539015168,55.29747098,0.848537344,0.888476928,1.786591488
Georgia Tech,2009,14,5.6,12,46.4,126.7,0.8,56.6,295.4,5.2,3.4,68.6,422.1,6.2,4.1,15.2,1.2,20.5,6,47.1,0.9,0.4,1.3,11.80141648,23.21050362,49.69261898,166.2217434,1.047085747,44.89304285,211.1119028,4.625313022,2.061133227,69.10724311,384.0958047,5.568536474,7.615287347,10.74202255,1.27161344,19.64155868,6.431212134,53.65797678,0.858829875,0.790781542,1.68927319
Georgia Tech,2010,13,4.9,12.9,38.1,83.9,0.7,57.9,323.3,5.6,2.4,70.8,407.2,5.7,3.2,15.8,1.3,20.4,6.2,53,1.5,0.5,2.1,10.42113319,21.1484029,47.37409519,149.7573947,0.977668598,47.49443428,233.5495222,4.820250417,2.128906582,69.44579449,388.7166437,5.594829179,6.732229878,11.75361804,1.277290752,19.79324695,6.384969708,53.52638142,0.9870639,0.732625234,1.771418552
Georgia Tech,2011,13,6.3,12.8,49.1,142.3,0.8,55.2,316.5,5.7,3.5,68.1,458.8,6.7,4.2,15.4,0.8,20.4,4.5,36.9,0.8,0.6,1.5,9.596906548,19.47872232,47.71927615,148.2659158,0.942134878,49.03554743,250.1396178,4.996200334,2.403125265,69.17663559,402.733315,5.815863343,6.225783902,12.48289443,1.181832602,19.91459756,6.007975766,50.20110514,0.94965112,0.706100187,1.717134842
Georgia Tech,2012,14,7.3,13.9,52.6,129.9,0.9,57.7,311.2,5.4,3.4,71.6,441.1,6.2,4.2,16.4,1,21.6,4.9,39.9,0.9,0.6,1.5,9.137525239,18.36297785,48.69542092,144.5927326,0.933707902,50.76843794,262.3516942,5.076960267,2.602500212,69.66130847,410.406652,5.892690674,5.820627122,13.26631555,1.145466081,20.25167804,5.786380613,48.14088411,0.939720896,0.68488015,1.673707873
Georgia Tech,2013,13,7.1,15.6,45.3,130.4,0.9,54.8,299.7,5.5,3.5,70.5,430.1,6.1,5.1,15.5,1.2,21.8,4.8,40.7,0.8,1,1.8,8.730020191,17.81038228,48.01633674,141.7541861,0.926966322,51.57475035,269.8213554,5.161568214,2.78200017,69.82904678,414.3453216,5.93415254,5.676501697,13.71305244,1.156372865,20.56134244,5.58910449,46.65270729,0.911776717,0.74790412,1.698966299
Georgia Tech,2014,7,8.3,16.7,49.6,157,1.4,51.3,306.3,6,2.9,68,463.3,6.8,6,17.1,0.9,24,5.9,52.9,0.7,0.4,1.1,8.644016153,17.58830583,48.33306939,144.8033489,1.021573058,51.51980028,277.1170843,5.329254571,2.805600136,69.46323742,424.1362573,6.107322032,5.741201358,14.39044195,1.105098292,21.24907395,5.651283592,47.90216583,0.869421374,0.678323296,1.579173039
Hawaii,2000,12,25.8,50.8,50.7,322.9,2.1,19.9,73.8,3.7,1.1,70.7,396.7,5.6,14.4,4.2,1.8,20.4,9.7,69.2,0.8,1.9,2.8,17.07832816,34.08077371,49.70417008,221.1512464,1.340472675,34.61874935,136.0855778,3.80621806,1.34309167,70.7,396.7,5.6,14.4,4.2,1.8,20.4,9.7,69.2,0.8,1.9,2.8
Hawaii,2001,12,27.3,47.5,57.4,381.3,3.4,23.8,81.3,3.4,1.1,71.3,462.7,6.5,15.1,6.5,2.1,23.7,7.8,70.3,0.8,1.3,2.2,19.12266252,36.76461896,51.24333606,253.1809971,1.75237814,32.45499948,125.1284622,3.724974448,1.294473336,70.82,409.9,5.78,14.54,4.66,1.86,21.06,9.32,69.42,0.8,1.78,2.68
Hawaii,2002,14,29.1,52.2,55.7,386.1,2.5,22,109.5,5,1.9,74.2,495.6,6.7,17.1,4.5,2.6,24.1,8.7,74.4,1.1,1.9,2.9,21.11813002,39.85169517,52.13466885,279.7647977,1.901902512,30.36399959,122.0027698,3.979979558,1.415578669,71.496,427.04,5.964,15.052,4.628,2.008,21.668,9.196,70.416,0.86,1.804,2.724
Hawaii,2003,14,31.7,53.9,58.9,384.4,3,22.7,103.7,4.6,1.3,76.6,488.1,6.4,16.6,5.4,2.1,24.1,7.5,66.4,0.7,1.9,2.6,23.23450402,42.66135614,53.48773508,300.6918381,2.12152201,28.83119967,118.3422158,4.103983647,1.392462935,72.5168,439.252,6.0512,15.3616,4.7824,2.0264,22.1544,8.8568,69.6128,0.828,1.8232,2.6992
Hawaii,2004,13,28.5,48.9,58.2,338.6,2.9,20.3,95.9,4.7,1.3,69.2,434.5,6.3,15.8,5.1,1.2,22.2,6,49.8,0.6,1.4,2,24.28760321,43.90908491,54.43018806,308.2734705,2.277217608,27.12495973,113.8537727,4.223186917,1.373970348,71.85344,438.3016,6.10096,15.44928,4.84592,1.86112,22.16352,8.28544,65.65024,0.7824,1.73856,2.55936
Hawaii,2005,12,31.6,48.2,65.6,384.3,3.1,23.3,91.9,4,0.9,71.4,476.2,6.7,17.5,5.6,2.6,25.7,8.4,72.7,0.8,1.3,2,25.75008257,44.76726793,56.66415045,323.4787764,2.441774086,26.35996779,109.4630181,4.178549534,1.279176278,71.762752,445.88128,6.220768,15.859424,4.996736,2.008896,22.870816,8.308352,67.060192,0.78592,1.650848,2.447488
Hawaii,2006,14,31.7,43.9,72.2,441.3,4.4,21.3,117.9,5.5,1.6,65.2,559.2,8.6,20.1,6,1.4,27.4,7.4,66.4,1.1,0.9,2,26.94006606,44.59381434,59.77132036,347.0430211,2.833419269,25.34797423,111.1504145,4.442839627,1.343341023,70.4502016,468.545024,6.6966144,16.7075392,5.1973888,1.8871168,23.7766528,8.1266816,66.9281536,0.848736,1.5006784,2.3579904
Hawaii,2007,13,35.3,51,69.2,439.5,3.9,21.5,72.6,3.4,1.2,72.5,512.1,7.1,20.5,4.2,2,26.7,7,66.2,0.9,1.8,2.7,28.61205284,45.87505147,61.65705629,365.5344169,3.046735415,24.57837938,103.4403316,4.234271702,1.314672818,70.86016128,477.2560192,6.77729152,17.46603136,4.99791104,1.90969344,24.36132224,7.90134528,66.78252288,0.8589888,1.56054272,2.42639232
Hawaii,2008,14,20.7,35,59.2,251.3,1.7,29.4,94.5,3.2,1.3,64.4,345.8,5.4,11.1,6.1,1.6,18.7,8.7,78.4,1.1,1.6,2.6,27.02964228,43.70004118,61.16564503,342.6875335,2.777388332,25.54270351,101.6522653,4.027417361,1.311738255,69.56812902,450.9648154,6.501833216,16.19282509,5.218328832,1.847754752,23.22905779,8.061076224,69.1060183,0.90719104,1.568434176,2.461113856
Hawaii,2009,13,26.1,43.8,59.6,337,1.9,22.5,100.5,4.5,0.9,66.2,437.5,6.6,14.5,5.7,1.3,21.5,6,50.2,1.2,1.3,2.5,26.84371382,43.72003294,60.85251603,341.5500268,2.601910666,24.93416281,101.4218122,4.121933889,1.229390604,68.89450322,448.2718523,6.521466573,15.85426007,5.314663066,1.738203802,22.88324623,7.648860979,65.32481464,0.965752832,1.514747341,2.468891085
Hawaii,2010,14,28.1,44.1,63.8,394.3,3,22,106.4,4.8,1.8,66.1,500.6,7.6,16.7,5.7,1.4,23.9,6.4,55.4,0.6,1.2,1.9,27.09497106,43.79602635,61.44201282,352.1000215,2.681528533,24.34733024,102.4174498,4.257547111,1.343512483,68.33560258,458.7374818,6.737173258,16.02340806,5.391730452,1.670563041,23.08659699,7.399088783,63.33985171,0.892602266,1.451797873,2.355112868
Hawaii,2011,13,27.6,46,60,308.8,2.2,23.2,95.4,4.1,1.7,69.2,404.2,5.8,15.2,5.2,2.2,22.5,6.1,45.9,1.2,0.8,2,27.19597685,44.23682108,61.15361026,343.4400172,2.585222826,24.1178642,101.0139598,4.226037689,1.414809986,68.50848206,447.8299855,6.549738607,15.85872645,5.353384362,1.776450433,22.96927759,7.139271027,59.85188137,0.954081812,1.321438298,2.284090294
Hawaii,2012,12,17.2,33.2,51.8,188.8,1,36.6,108.6,3,1,69.8,297.4,4.3,9.1,6.1,2,17.2,5.9,54,1.7,1.1,2.8,25.19678148,42.02945687,59.2828882,312.5120137,2.268178261,26.61429136,102.5311679,3.980830151,1.331847989,68.76678565,417.7439884,6.099790885,14.50698116,5.50270749,1.821160346,21.81542207,6.891416821,58.6815051,1.10326545,1.277150638,2.387272235
Hawaii,2013,12,24.7,43.3,56.9,301.4,2.6,35.7,114.6,3.2,1,79,416,5.3,13.3,7,1.4,21.8,7.5,68.4,1,1.8,2.8,25.09742518,42.28356549,58.80631056,310.289611,2.334542609,28.43143309,104.9449343,3.824664121,1.265478391,70.81342852,417.3951907,5.939832708,14.26558492,5.802165992,1.736928277,21.81233766,7.013133457,60.62520408,1.08261236,1.381720511,2.469817788
Hawaii,2014,7,17.6,37.1,47.3,199.3,1,41.3,151.7,3.7,1.1,78.4,351,4.5,8.7,8.6,2.3,19.6,5.6,46.3,1.1,0.7,1.9,23.59794014,41.24685239,56.50504845,288.0916888,2.067634087,31.00514647,114.2959474,3.799731297,1.232382713,72.33074281,404.1161526,5.651866167,13.15246794,6.361732793,1.849542622,21.36987013,6.730506766,57.76016326,1.086089888,1.245376409,2.355854231
Houston,2000,11,24.7,43,57.5,268.6,1.5,32.3,71.7,2.2,0.8,75.3,340.4,4.5,12.1,4.9,1.9,18.9,8.5,74.6,1.2,1.4,2.5,20.99127649,37.33947685,55.86261257,237.6769179,1.48466657,34.34484183,129.723035,3.744127365,1.163172124,75.3,340.4,4.5,12.1,4.9,1.9,18.9,8.5,74.6,1.2,1.4,2.5
Houston,2001,11,22.8,41.3,55.3,249.2,1.4,29.8,93.4,3.1,1,71.1,342.5,4.8,11.2,5.8,1.8,18.8,8.4,67.7,1.1,1.3,2.4,21.35302119,38.13158148,55.75009006,239.9815343,1.467733256,33.43587347,122.458428,3.615301892,1.130537699,74.46,340.82,4.56,11.92,5.08,1.88,18.88,8.48,73.22,1.18,1.38,2.48
Houston,2002,12,15.3,29.8,51.5,222.5,1.6,43.7,170.3,3.9,1.8,73.4,392.8,5.3,9.8,8.5,1.1,19.3,6.4,56.3,1.4,1.8,3.3,20.14241695,36.46526519,54.90007204,236.4852275,1.494186605,35.48869877,132.0267424,3.672241514,1.264430159,74.248,351.216,4.708,11.496,5.764,1.724,18.964,8.064,69.836,1.224,1.464,2.644
Houston,2003,13,17.2,28.2,60.8,242.8,2,50.1,215.5,4.3,2.4,78.3,458.3,5.9,9.2,13.3,1.3,23.8,8.5,72.5,1.5,0.5,2,19.55393356,34.81221215,56.08005764,237.748182,1.595349284,38.41095902,148.7213939,3.797793211,1.491544127,75.0584,372.6328,4.9464,11.0368,7.2712,1.6392,19.9312,8.1512,70.3688,1.2792,1.2712,2.5152
Houston,2004,11,18,32.2,55.9,251.5,1,42.4,138.3,3.3,1.4,74.5,389.7,5.2,9.7,9.4,2.1,21.2,7.7,60.5,0.7,0.5,1.3,19.24314685,34.28976972,56.04404611,240.4985456,1.476279427,39.20876722,146.6371151,3.698234569,1.473235302,74.94672,376.04624,4.99712,10.76944,7.69696,1.73136,20.18496,8.06096,68.39504,1.16336,1.11696,2.27216
Houston,2005,12,21.3,35.2,60.4,272.3,1.6,39.8,166.4,4.2,1.9,74.9,438.8,5.9,10.3,10.8,0.9,22.1,7.8,69.2,1.1,1.3,2.3,19.65451748,34.47181577,56.91523689,246.8588365,1.501023542,39.32701377,150.5896921,3.798587655,1.558588242,74.937376,388.596992,5.177696,10.675552,8.317568,1.565088,20.567968,8.008768,68.556032,1.150688,1.153568,2.277728
Houston,2006,14,21.4,31.8,67.4,277.8,2.1,35,168.3,4.8,2.1,66.8,446.1,6.7,11.6,9.9,0.7,22.2,6.8,58.1,0.8,0.4,1.1,20.00361398,33.93745262,59.01218951,253.0470692,1.620818833,38.46161102,154.1317537,3.998870124,1.666870593,73.3099008,400.0975936,5.4821568,10.8604416,8.6340544,1.3920704,20.8943744,7.7670144,66.4648256,1.0805504,1.0028544,2.0421824
Houston,2007,13,22.4,33.6,66.6,278,1.8,46.1,223.9,4.9,2.5,79.7,501.9,6.3,11.1,12.9,1.6,25.6,7.8,67.7,1.2,1.2,2.3,20.48289119,33.8699621,60.52975161,258.0376553,1.656655067,39.98928881,168.0854029,4.179096099,1.833496475,74.58792064,420.4580749,5.64572544,10.90835328,9.48724352,1.43365632,21.83549952,7.77361152,66.71186048,1.10444032,1.04228352,2.09374592
Houston,2008,13,31.6,46.9,67.4,401.6,3.5,31.2,161.2,5.2,1.8,78.2,562.8,7.2,17.3,8.2,1.8,27.3,6.3,58.2,1.3,0.8,2.2,22.70631295,36.47596968,61.90380129,286.7501243,2.025324053,38.23143105,166.7083224,4.383276879,1.82679718,75.31033651,448.9264599,5.956580352,12.18668262,9.229794816,1.506925056,22.92839962,7.478889216,65.00948838,1.143552256,0.993826816,2.114996736
Houston,2009,14,37.5,53.4,70.3,433.7,3.4,28.8,129.6,4.5,1.6,82.1,563.4,6.9,21.2,7.9,1.2,30.3,4.5,40.8,0.8,1.1,1.9,25.66505036,39.86077574,63.58304103,316.1400994,2.300259243,36.34514484,159.2866579,4.406621504,1.781437744,76.66826921,471.8211679,6.145264282,13.9893461,8.963835853,1.445540045,24.40271969,6.883111373,60.16759071,1.074841805,1.015061453,2.071997389
Houston,2010,12,24.8,40.3,61.6,327.3,2.8,34.2,153.3,4.5,1.7,74.5,480.5,6.4,15.1,8.6,1.9,25.6,5.1,40.9,0.6,1.7,2.3,25.49204029,39.94862059,63.18643282,318.3720795,2.400207394,35.91611587,158.0893263,4.425297203,1.765150195,76.23461537,473.5569343,6.196211425,14.21147688,8.891068682,1.536432036,24.64217575,6.526489098,56.31407257,0.979873444,1.152049162,2.117597911
Houston,2011,14,34.2,48.7,70.2,450.1,3.9,30,149,5,2.4,78.7,599.1,7.6,18.4,8.2,1.4,28.1,6.1,49.9,0.6,0.4,1.1,27.23363223,41.69889647,64.58914626,344.7176636,2.700165915,34.7328927,156.271461,4.540237762,1.892120156,76.72769229,498.6655475,6.47696914,15.0491815,8.752854946,1.509145629,25.3337406,6.441191279,55.03125805,0.903898755,1.00163933,1.914078329
Houston,2012,12,28.1,49.3,57,328.4,2.3,32.8,151.2,4.6,1.5,82,479.6,5.8,14.7,7.6,2.1,24.3,6.2,53.6,1.3,1.7,2.9,27.40690578,43.21911718,63.07131701,341.4541309,2.620132732,34.34631416,155.2571688,4.55219021,1.813696125,77.78215384,494.852438,6.341575312,14.9793452,8.522283957,1.627316503,25.12699248,6.392953023,54.74500644,0.983119004,1.141311464,2.111262663
Houston,2013,13,23,39.8,57.7,280.5,2.3,33.5,139,4.2,1.5,73.3,419.5,5.7,11.5,7.7,2.5,21.7,7.5,67.8,0.6,0.8,1.4,26.52552463,42.53529374,61.99705361,329.2633047,2.556106186,34.17705133,152.0057351,4.481752168,1.7509569,76.88572307,479.7819504,6.21326025,14.28347616,8.357827165,1.801853202,24.44159399,6.614362418,57.35600515,0.906495203,1.073049171,1.96901013
Houston,2014,7,21.1,37,57.1,219.4,1.3,36.1,161.7,4.5,1.7,73.1,381.1,5.2,9,8.3,3.3,20.6,7.9,71.9,1,1.3,2.3,25.4404197,41.42823499,61.01764288,307.2906438,2.304884949,34.56164106,153.9445881,4.485401734,1.74076552,76.12857845,460.0455603,6.0106082,13.22678093,8.346261732,2.101482562,23.67327519,6.871489935,60.26480412,0.925196163,1.118439337,2.035208104
