School,year,Games,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot
Auburn,2003,13,14.8,27.8,53.3,189,1.2,33.8,92.6,2.7,0.6,61.7,281.6,4.6,8.4,5.5,1,14.8,5.7,44.2,0.8,0.8,1.6,16.73575784,31.04801077,53.74151265,199.7097637,1.223076132,34.39293301,116.1238725,3.358497658,0.966789039,64.6984,308.896,4.7728,8.992,5.9832,1.4224,16.3776,6.3592,50.9424,0.7488,1.2608,2.0256
Auburn,2004,13,15.4,28.2,54.5,173.5,1.2,31.8,104.2,3.3,0.3,60,277.6,4.6,7.2,5.9,1.3,14.4,7.3,59.3,0.7,1.2,1.9,16.46860627,30.47840861,53.89321012,194.467811,1.218460906,33.87434641,113.739098,3.346798126,0.833431231,63.75872,302.6368,4.73824,8.6336,5.96656,1.39792,15.98208,6.54736,52.61392,0.73904,1.24864,2.00048
Auburn,2005,12,16.8,30,56.1,199,0.7,33,116.3,3.5,0.9,63,315.3,5,8.1,6.8,1.3,16.1,6.5,47.3,0.6,0.7,1.3,16.53488502,30.38272689,54.3345681,195.3742488,1.114768724,33.69947713,114.2512784,3.377438501,0.846744985,63.606976,305.16944,4.790592,8.52688,6.133248,1.378336,16.005664,6.537888,51.551136,0.711232,1.138912,1.860384
Auburn,2006,13,14.2,26.1,54.6,168.2,1,33.4,124.2,3.7,0.6,59.5,292.3,4.9,8.2,7.2,1.5,16.8,4.5,36.3,1.2,0.8,1.9,16.06790801,29.52618151,54.38765448,189.939399,1.09181498,33.6395817,116.2410227,3.441950801,0.797395988,62.7855808,302.595552,4.8124736,8.461504,6.3465984,1.4026688,16.1645312,6.1303104,48.5009088,0.8089856,1.0711296,1.8683072
Auburn,2007,13,17.2,31,55.3,173.2,0.8,34.8,124.7,3.6,1,65.8,297.9,4.5,7.6,6.7,1.6,15.9,6.9,55,0.8,1.1,1.8,16.29432641,29.82094521,54.57012358,186.5915192,1.033451984,33.87166536,117.9328182,3.473560641,0.83791679,63.38846464,301.6564416,4.74997888,8.2892032,6.41727872,1.44213504,16.11162496,6.28424832,49.80072704,0.80718848,1.07690368,1.85464576
Auburn,2008,12,16.6,30.8,53.9,178.8,1.6,34,138.9,4.1,0.6,64.8,317.8,4.9,8.4,7.1,1.5,17,4.9,41.7,0.6,0.9,1.5,16.35546113,30.01675617,54.43609887,185.0332154,1.146761587,33.89733229,122.1262546,3.598848513,0.790333432,63.67077171,304.8851533,4.779983104,8.31136256,6.553822976,1.453708032,16.28929997,6.007398656,48.18058163,0.765750784,1.041522944,1.783716608
Auburn,2009,13,19.5,34.8,56,218,1.5,37.9,156.1,4.1,1.9,72.7,374.1,5.1,9.8,8.4,2.5,20.6,4.5,35.8,0.5,1.3,1.8,16.9843689,30.97340493,54.74887909,191.6265723,1.21740927,34.69786583,128.9210036,3.69907881,1.012266746,65.47661737,318.7281226,4.843986483,8.609090048,6.923058381,1.662966426,17.15143997,5.705918925,45.70446531,0.712600627,1.093218355,1.786973286
Auburn,2010,14,23.2,36.8,63.1,259.3,1.8,32,109.1,3.4,1.1,68.8,368.4,5.4,11.9,7.4,2,21.4,4.9,40.4,0.7,0.9,1.6,18.22749512,32.13872395,56.41910327,205.1612578,1.333927416,34.15829267,124.9568029,3.639263048,1.029813397,66.1412939,328.6624981,4.955189187,9.267272038,7.018446705,1.73037314,18.00115198,5.54473514,44.64357224,0.710080502,1.054574684,1.749578629
Auburn,2011,13,19.2,30.4,63.3,218.8,1.8,40.8,189.2,4.6,1.5,71.2,408,5.7,10.4,10.6,1.4,22.4,5.5,41.5,0.9,0.8,1.8,18.4219961,31.79097916,57.79528262,207.8890063,1.427141932,35.48663413,137.8054423,3.831410438,1.123850717,67.15303512,344.5299985,5.104151349,9.493817631,7.734757364,1.664298512,18.88092158,5.535788112,44.0148578,0.748064401,1.003659747,1.759662903
Auburn,2012,12,19.6,29.8,65.6,222.9,1.7,40.3,197.6,4.9,1.9,70.2,420.5,6,10.1,10,1.8,21.9,4.3,34.2,0.9,0.2,1.1,18.65759688,31.39278333,59.3562261,210.891205,1.481713546,36.44930731,149.7643539,4.045128351,1.279080574,67.76242809,359.7239988,5.283321079,9.615054105,8.187805891,1.69143881,19.48473727,5.288630489,42.05188624,0.778451521,0.842927798,1.627730323
Auburn,2013,14,20.4,35.3,57.9,258.6,1.4,35.4,162.1,4.6,1.4,70.6,420.7,6,10.9,8.3,1.4,20.6,5.7,42.9,0.4,0.9,1.4,19.0060775,32.17422666,59.06498088,220.432964,1.465370837,36.23944584,152.2314831,4.156102681,1.303264459,68.32994247,371.919199,5.426656864,9.872043284,8.210244713,1.633151048,19.70778981,5.370904392,42.22150899,0.702761217,0.854342238,1.582184258
Auburn,2014,6,17.8,32.8,54.3,213,0.7,36.2,120.7,3.3,1.7,69,333.7,4.8,9,7,2.5,18.5,4.8,39.5,0.5,1.7,2.2,18.764862,32.29938133,58.1119847,218.9463712,1.312296669,36.23155668,145.9251865,3.984882144,1.382611567,68.46395398,364.2753592,5.301325491,9.697634627,7.96819577,1.806520838,19.46623185,5.256723513,41.67720719,0.662208974,1.023473791,1.705747406
Ball State,2000,11,13.5,28.6,47.3,199.6,1.8,38.2,169.7,4.4,2.3,66.8,369.4,5.5,7.5,8.8,1.6,17.9,6,55.7,0.9,0.5,1.5,14.71843125,26.93864889,54.49902897,191.0190724,1.419375022,41.44276965,168.0734079,4.00147523,1.559377408,66.8,369.4,5.5,7.5,8.8,1.6,17.9,6,55.7,0.9,0.5,1.5
Ball State,2001,11,17.5,32.9,53,210,1.5,35.4,152.8,4.3,1.5,68.3,362.8,5.3,9.7,8.4,1.1,19.2,5.9,54.1,0.7,0.7,1.5,15.274745,28.13091911,54.19922317,194.8152579,1.435500018,40.23421572,165.0187263,4.061180184,1.547501926,67.1,368.08,5.46,7.94,8.72,1.5,18.16,5.98,55.38,0.86,0.54,1.5
Ball State,2002,12,20.5,32.5,63.1,236.2,1.8,36.6,169.1,4.6,1.8,69.1,405.3,5.9,10.1,9.3,1.4,20.8,7.1,64.8,0.9,0.8,1.8,16.319796,29.00473529,55.97937854,203.0922063,1.508400014,39.50737258,165.834981,4.168944147,1.598001541,67.5,375.524,5.548,8.372,8.836,1.48,18.688,6.204,57.264,0.868,0.592,1.56
Ball State,2003,12,17.8,28.5,62.6,189.5,1.8,42.9,197.6,4.6,2.4,71.4,387.1,5.4,8.3,11.2,1.4,20.8,6.7,57.6,0.8,0.5,1.3,16.6158368,28.90378823,57.30350283,200.3737651,1.566720011,40.18589806,172.1879848,4.255155318,1.758401233,68.28,377.8392,5.5184,8.3576,9.3088,1.464,19.1104,6.3032,57.3312,0.8544,0.5736,1.508
Ball State,2004,11,19.7,29.9,66,260.6,2.6,40.8,197.4,4.8,2.1,70.7,458,6.5,10,10.8,1.6,22.5,6.4,55.2,0.8,0.2,1,17.23266944,29.10303058,59.04280227,212.4190121,1.773376009,40.30871845,177.2303879,4.364124254,1.826720986,68.764,393.87136,5.71472,8.68608,9.60704,1.4912,19.78832,6.32256,56.90496,0.84352,0.49888,1.4064
Ball State,2005,11,20.7,32.7,63.3,256.6,2.3,40.5,202.3,5,2.3,73.3,458.9,6.3,11.4,10.3,1.5,23.1,6.4,56.8,0.9,0.7,1.6,17.92613555,29.82242447,59.89424181,221.2552096,1.878700807,40.34697476,182.2443103,4.491299403,1.921376789,69.6712,406.877088,5.831776,9.228864,9.745632,1.49296,20.450656,6.338048,56.883968,0.854816,0.539104,1.44512
Ball State,2006,12,20.9,32.8,63.7,257.8,1.6,35.5,175.7,4.9,1.3,68.3,433.5,6.3,11.3,8.6,0.8,20.7,8,67.3,0.8,0.8,1.5,18.52090844,30.41793957,60.65539345,228.5641677,1.822960646,39.37757981,180.9354482,4.573039523,1.797101431,69.39696,412.2016704,5.9254208,9.6430912,9.5165056,1.354368,20.5005248,6.6704384,58.9671744,0.8438528,0.5912832,1.456096
Ball State,2007,13,18.5,29.1,63.5,228,1.6,40.6,204.3,5,1.8,69.7,432.3,6.2,9.5,10.5,1.2,21.2,6.6,63.9,0.7,1.5,2.2,18.51672675,30.15435166,61.22431476,228.4513342,1.778368517,39.62206385,185.6083586,4.658431618,1.797681145,69.457568,416.2213363,5.98033664,9.61447296,9.71320448,1.3234944,20.64041984,6.65635072,59.95373952,0.81508224,0.77302656,1.6048768
Ball State,2008,14,18.6,32.4,57.3,205.2,1.2,35.5,163,4.6,1.1,67.9,368.2,5.4,10.1,9.2,0.6,20,4.9,42.9,0.5,1.1,1.6,18.5333814,30.60348133,60.43945181,223.8010673,1.662694813,38.79765108,181.0866869,4.646745295,1.658144916,69.1460544,406.6170691,5.864269312,9.711578368,9.610563584,1.17879552,20.51233587,6.305080576,56.54299162,0.752065792,0.838421248,1.60390144
Ball State,2009,12,19.9,30.8,64.8,234.3,2.2,38.5,152.3,4,1.2,69.3,386.7,5.6,10.3,9.6,0.5,20.3,6.8,58.5,0.8,0.8,1.6,18.80670512,30.64278506,61.31156145,225.9008539,1.770155851,38.73812086,175.3293495,4.517396236,1.566515933,69.17684352,402.6336552,5.81141545,9.829262694,9.608450867,1.043036416,20.4698687,6.404064461,56.93439329,0.761652634,0.830736998,1.603121152
Ball State,2010,12,16.7,29.1,57.3,220,2.1,38.9,178.3,4.6,1.6,68,398.3,5.9,9.3,9.4,1.9,20.7,6.4,60.3,0.8,1.4,2.2,18.3853641,30.33422805,60.50924916,224.7206831,1.836124681,38.77049669,175.9234796,4.533916989,1.573212746,68.94147482,401.7669242,5.82913236,9.723410156,9.566760694,1.214429133,20.51589496,6.403251569,57.60751463,0.769322107,0.944589599,1.722496922
Ball State,2011,12,20.5,30.8,66.7,284.3,2.4,44.6,226,5.1,1.8,75.3,510.3,6.8,12.7,12.3,1,25.9,7,72.3,0.6,0.8,1.4,18.80829128,30.42738244,61.74739933,236.6365465,1.948899744,39.93639735,185.9387837,4.647133591,1.618570197,70.21317985,423.4735394,6.023305888,10.31872812,10.11340856,1.171543306,21.59271597,6.522601255,60.54601171,0.735457686,0.915671679,1.657997537
Ball State,2012,13,20.3,32.8,61.8,255.3,2.2,40.2,207.1,5.2,1.8,73,462.4,6.3,11.8,10.6,1.8,24.2,7.4,71.3,0.5,0.5,1.1,19.10663302,30.90190595,61.75791946,240.3692372,1.999119796,39.98911788,190.1710269,4.757706873,1.654856158,70.77054388,431.2588315,6.07864471,10.6149825,10.21072684,1.297234645,22.11417277,6.698081004,62.69680937,0.688366148,0.832537343,1.54639803
Ball State,2013,12,20.5,33.3,61.7,219.8,1.1,42.2,197.9,4.7,1.8,75.4,417.7,5.5,9.9,10.8,1.3,22.1,7.3,61.7,1.4,1,2.4,19.38530642,31.38152476,61.74633557,236.2553897,1.819295836,40.4312943,191.7168216,4.746165498,1.683884926,71.69643511,428.5470652,5.962915768,10.471986,10.32858148,1.297787716,22.11133822,6.818464803,62.49744749,0.830692919,0.866029875,1.717118424
Ball State,2014,7,18.4,30.3,60.8,218.7,1.7,37.7,197,5.2,1.9,68,415.7,6.1,9.4,9.9,1.7,21,3.3,33.7,1.1,0.6,1.7,19.18824513,31.16521981,61.55706845,232.7443118,1.795436669,39.88503544,192.7734572,4.836932398,1.727107941,70.95714808,425.9776522,5.990332615,10.2575888,10.24286518,1.378230173,21.88907057,6.114771843,56.73795799,0.884554335,0.8128239,1.713694739
Baylor,2000,11,18,31.6,56.9,232.4,1.5,43.1,209,4.9,2.9,74.7,441.4,5.9,10.3,10,1.9,22.2,10.7,89,1.4,0.8,2.2,15.01698615,27.56647792,54.21212271,197.8719998,1.287163306,43.9362354,200.3968604,4.505021994,2.225747848,74.7,441.4,5.9,10.3,10,1.9,22.2,10.7,89,1.4,0.8,2.2
Baylor,2001,11,20.1,33.1,60.7,247,1.7,43.4,171.2,3.9,2.1,76.5,418.2,5.5,11.1,10,1.9,23,6.1,47.5,1.5,1,2.5,16.03358892,28.67318234,55.50969817,207.6975999,1.369730644,43.82898832,194.5574883,4.384017595,2.200598279,75.06,436.76,5.82,10.46,10,1.9,22.36,9.78,80.7,1.42,0.84,2.26
Baylor,2002,12,19.6,31.8,61.5,241.7,2.5,36.7,163.6,4.5,2.6,68.5,405.3,5.9,10.3,9.3,1.7,21.2,6.8,54.1,0.8,0.7,1.5,16.74687114,29.29854587,56.70775853,214.4980799,1.595784516,42.40319066,188.3659907,4.407214076,2.280478623,73.748,430.468,5.836,10.428,9.86,1.86,22.128,9.184,75.38,1.296,0.812,2.108
Baylor,2003,12,17.6,31.4,56,256.5,2.6,37.9,193.5,5.1,2.3,69.3,450,6.5,10.5,9.3,1.4,21.2,6.8,54.5,1.2,0.5,1.7,16.91749691,29.71883669,56.56620683,222.8984639,1.796627612,41.50255252,189.3927925,4.545771261,2.284382898,72.8584,434.3744,5.9688,10.4424,9.748,1.768,21.9424,8.7072,71.204,1.2768,0.7496,2.0264
Baylor,2004,11,15.5,26.2,59,215.3,2.5,44.5,205.8,4.6,2.1,70.7,421.1,6,8.9,11.3,1.2,21.4,7.1,54.7,0.5,0.4,0.8,16.63399753,29.01506936,57.05296546,221.3787711,1.93730209,42.10204202,192.674234,4.556617009,2.247506319,72.42672,431.71952,5.97504,10.13392,10.0584,1.6544,21.83392,8.38576,67.9032,1.12144,0.67968,1.78112
Baylor,2005,11,18.2,35.5,51.3,216.3,1.3,39.8,161.7,4.1,1.9,75.3,378,5,11.1,8.4,2.4,21.8,5.9,49.1,1.2,1.5,2.6,16.94719802,30.31205548,55.90237237,220.3630169,1.809841672,41.64163362,186.4793872,4.465293607,2.178005055,73.001376,420.975616,5.780032,10.327136,9.72672,1.80352,21.827136,7.888608,64.14256,1.137152,0.843744,1.944896
Baylor,2006,12,17.5,30.3,57.7,217.1,2,38.4,191.1,5,1.6,68.8,408.2,5.9,8.7,10.4,1.3,20.3,7.8,67.8,0.9,1.3,2.3,17.05775842,30.30964439,56.2618979,219.7104135,1.847873338,40.99330689,187.4035098,4.572234886,2.062404044,72.1611008,418.4204928,5.8040256,10.0017088,9.861376,1.702816,21.5217088,7.8708864,64.874048,1.0897216,0.9349952,2.0159168
Baylor,2007,12,23.3,36,64.8,279.3,1.8,41.5,182.3,4.4,2.4,77.5,461.6,6,12.3,10.7,0.8,23.8,6.8,57.8,0.8,0.8,1.6,18.30620673,31.44771551,57.96951832,231.6283308,1.83829867,41.09464551,186.3828078,4.537787908,2.129923235,73.22888064,427.0563942,5.84322048,10.46136704,10.0291008,1.5222528,21.97736704,7.65670912,63.4592384,1.03177728,0.90799616,1.93273344
Baylor,2008,12,24,35.6,67.4,255.3,1.8,38.6,137.9,3.6,1.8,74.2,393.2,5.3,11.8,9.4,1.5,22.8,5.7,52.3,0.9,1.3,2.3,19.44496539,32.27817241,59.85561465,236.3626647,1.830638936,40.59571641,176.6862463,4.350230327,2.063938588,73.42310451,420.2851154,5.734576384,10.72909363,9.90328064,1.51780224,22.14189363,7.265367296,61.22739072,1.005421824,0.986396928,2.006186752
Baylor,2009,12,22.3,35.8,62.3,226.8,1.3,39.8,178.8,4.5,1.6,75.6,405.6,5.4,11.3,9.6,1.4,22.3,7.8,70.8,0.7,0.8,1.5,20.01597231,32.98253793,60.34449172,234.4501317,1.724511149,40.43657313,177.108997,4.380184261,1.97115087,73.85848361,417.3480923,5.667661107,10.84327491,9.842624512,1.494241792,22.17351491,7.372293837,63.14191258,0.944337459,0.949117542,1.904949402
Baylor,2010,13,23.8,35.9,66.2,265.1,1.2,39.1,170.3,4.4,2.1,75,435.4,5.8,13,9.3,1.9,24.2,6.4,53.2,0.8,0.8,1.5,20.77277785,33.56603034,61.51559338,240.5801054,1.619608919,40.1692585,175.7471976,4.384147409,1.996920696,74.08678689,420.9584739,5.694128886,11.27461992,9.73409961,1.575393434,22.57881192,7.177835069,61.15353006,0.915469967,0.919294034,1.823959521
Baylor,2011,13,24.2,38.1,63.6,291.1,2.8,38.2,197.4,5.2,2.2,76.3,488.5,6.4,12.5,9.8,2.2,24.5,7.1,60.2,1,1.2,2.2,21.45822228,34.47282427,61.9324747,250.6840843,1.855687135,39.7754068,180.0777581,4.547317927,2.037536557,74.52942951,434.4667791,5.835303109,11.51969594,9.747279688,1.700314747,22.96304954,7.162268056,60.96282405,0.932375974,0.975435227,1.899167617
Baylor,2012,13,27.5,43.8,62.7,323.5,2.8,39.3,178.7,4.5,2.2,83.1,502.2,6,14.7,10.2,1.6,26.5,5.8,48.3,0.5,1.4,1.9,22.66657782,36.33825942,62.08597976,265.2472674,2.044549708,39.68032544,179.8022065,4.537854342,2.070029246,76.24354361,448.0134233,5.868242487,12.15575675,9.83782375,1.680251798,23.67043963,6.889814444,58.43025924,0.845900779,1.060348182,1.899334094
Baylor,2013,13,16.3,33.8,48.2,214.9,1.8,42,145.4,3.5,1.2,75.8,360.3,4.8,8.4,7.5,2.7,18.6,6.2,54.4,0.8,1.5,2.2,21.39326226,35.83060753,59.30878381,255.177814,1.995639767,40.14426035,172.9217652,4.330283473,1.896023397,76.15483489,430.4707386,5.65459399,11.4046054,9.370259,1.884201438,22.65635171,6.751851556,57.62420739,0.836720623,1.148278545,1.959467275
Baylor,2014,7,17.9,35,51,213.4,1.1,38.6,111.9,2.9,1.4,73.6,325.3,4.4,8.3,6.1,3.7,18.1,7.3,67.4,1,0.9,1.9,20.69460981,35.66448603,57.64702705,246.8222512,1.816511813,39.83540828,160.7174121,4.044226779,1.796818717,75.64386791,409.4365909,5.403675192,10.78368432,8.7162072,2.24736115,21.74508136,6.861481244,59.57936591,0.869376499,1.098622836,1.94757382
Boise State,2000,11,16.5,32.1,51.3,228.4,1.5,37.8,139.2,3.7,1.3,69.9,367.5,5.3,9,7.5,1.7,18.2,7.1,61.9,0.9,1.2,2.1,17.35568,30.7368,56.88528,235.808,1.83216,40.232,168.73088,4.13456,1.82672,69.9,367.5,5.3,9,7.5,1.7,18.2,7.1,61.9,0.9,1.2,2.1
Boise State,2001,12,20.8,36.8,56.5,251.5,1.5,35.5,118.1,3.3,1.3,72.3,369.6,5.1,10.4,7.4,1.4,19.3,7.4,58.9,0.6,0.8,1.3,18.044544,31.94944,56.808224,238.9464,1.765728,39.2856,158.604704,3.967648,1.721376,70.38,367.92,5.26,9.28,7.48,1.64,18.42,7.16,61.3,0.84,1.12,1.94
Boise State,2002,13,21.1,40.7,51.8,231.4,1.5,32.2,109.4,3.4,0.7,72.8,340.8,4.7,10.5,5.8,2.5,18.8,7.2,59.4,0.9,1.5,2.4,18.6556352,33.699552,55.8065792,237.43712,1.7125824,37.86848,148.7637632,3.8541184,1.5171008,70.864,362.496,5.148,9.524,7.144,1.812,18.496,7.168,60.92,0.852,1.196,2.032
Boise State,2003,14,21.6,43.9,49.2,247.9,1.2,31.8,100.5,3.2,0.7,75.6,348.4,4.6,10.5,5.6,2.3,18.4,7.8,68.9,0.7,1.5,2.2,19.24450816,35.7396416,54.48526336,239.529696,1.61006592,36.654784,139.1110106,3.72329472,1.35368064,71.8112,359.6768,5.0384,9.7192,6.8352,1.9096,18.4768,7.2944,62.516,0.8216,1.2568,2.0656
Boise State,2004,12,19.2,36,53.2,253.9,1.8,31.1,103.9,3.3,1.4,67.1,357.8,5.3,10.3,5.8,1.3,17.3,5.6,44.9,0.7,1.9,2.6,19.23560653,35.79171328,54.22821069,242.4037568,1.648052736,35.5438272,132.0688084,3.638635776,1.362944512,70.86896,359.30144,5.09072,9.83536,6.62816,1.78768,18.24144,6.95552,58.9928,0.79728,1.38544,2.17248
Boise State,2005,13,21.2,38.8,54.8,261.8,2.4,32.4,107.9,3.3,0.7,71.2,369.7,5.2,10.8,6.4,1.8,19,7,53.5,0.8,1.2,2,19.62848522,36.39337062,54.34256855,246.2830054,1.798442189,34.91506176,127.2350468,3.570908621,1.23035561,70.935168,361.381152,5.112576,10.028288,6.582528,1.790144,18.393152,6.964416,57.89424,0.797824,1.348352,2.137984
Boise State,2006,13,17.5,30.5,57.2,194.9,1.3,27.8,89.1,3.2,0.5,58.3,284,4.9,8.9,4.5,1.2,14.6,6.8,52.3,0.8,1.5,2.4,19.20278818,35.2146965,54.91405484,236.0064044,1.698753751,33.49204941,119.6080374,3.496726897,1.084284488,68.4081344,345.9049216,5.0700608,9.8026304,6.1660224,1.6721152,17.6345216,6.9315328,56.775392,0.7982592,1.3786816,2.1903872
Boise State,2007,13,17.8,32.9,54,207.2,1.3,34.8,130.8,3.8,1.5,67.8,338,5,8.8,7,2,17.8,5.2,39.8,0.6,1.1,1.7,18.92223054,34.7517572,54.73124387,230.2451235,1.619003001,33.75363953,121.8464299,3.557381517,1.16742759,68.28650752,344.3239373,5.05604864,9.60210432,6.33281792,1.73769216,17.66761728,6.58522624,53.3803136,0.75860736,1.32294528,2.09230976
Boise State,2008,13,18,34.5,52.1,190.2,0.6,36.6,118,3.2,0.7,71.2,308.2,4.3,8.7,7.1,1.8,17.5,6.5,57.3,0.8,1.7,2.5,18.73778443,34.70140576,54.2049951,222.2360988,1.415202401,34.32291162,121.0771439,3.485905214,1.073942072,68.86920602,337.0991498,4.904838912,9.421683456,6.486254336,1.750153728,17.63409382,6.568180992,54.16425088,0.766885888,1.398356224,2.173847808
Boise State,2009,14,17.2,31.4,54.9,179.9,1.1,31.4,120.4,3.8,1.1,62.8,300.2,4.8,7.9,6.1,2,16,6.2,50.1,0.8,1.7,2.5,18.43022755,34.04112461,54.34399608,213.768879,1.352161921,33.7383293,120.9417152,3.548724171,1.079153658,67.65536481,329.7193199,4.88387113,9.117346765,6.409003469,1.800122982,17.30727506,6.494544794,53.3514007,0.77350871,1.458684979,2.239078246
Boise State,2010,13,14.6,28.5,51.2,150.9,0.6,35.5,103.8,2.9,0.9,64,254.7,4,7.1,6.5,1.2,14.8,5.5,46.8,1,1.1,2.1,17.66418204,32.93289969,53.71519686,201.1951032,1.201729536,34.09066344,117.5133721,3.418979337,1.043322926,66.92429185,314.7154559,4.707096904,8.713877412,6.427202775,1.680098386,16.80582005,6.295635835,52.04112056,0.818806968,1.386947983,2.211262597
Boise State,2011,13,17.5,30.8,56.9,210.8,1.6,31.2,110,3.5,0.7,62,320.8,5.2,8.1,6,1.8,15.9,7,61.7,0.8,1.2,2,17.63134563,32.50631975,54.35215749,203.1160826,1.281383629,33.51253075,116.0106977,3.435183469,0.974658341,65.93943348,315.9323647,4.805677523,8.591101929,6.34176222,1.704078709,16.62465604,6.436508668,53.97289645,0.815045575,1.349558387,2.169010078
Boise State,2012,13,16.8,28.9,58.2,169.5,0.3,39.4,146.2,3.7,1.5,68.3,315.6,4.6,7.6,8.3,1.4,17.3,5.2,41.7,1.4,1.4,2.8,17.4650765,31.7850558,55.12172599,196.3928661,1.085106903,34.6900246,122.0485582,3.488146776,1.079726673,66.41154678,315.8658918,4.764542018,8.392881544,6.733409776,1.643262967,16.75972483,6.189206934,51.51831716,0.93203646,1.359646709,2.295208062
Boise State,2013,13,22.6,35,64.6,249.2,1.3,43.6,163.8,3.8,1.5,78.6,413,5.3,11.5,9.8,1.3,23.4,5.7,47.5,0.8,1.2,2.1,18.4920612,32.42804464,57.01738079,206.9542928,1.128085523,36.47201968,130.3988465,3.55051742,1.163781338,68.84923743,335.2927134,4.871633615,9.014305235,7.346727821,1.574610374,18.08777986,6.091365547,50.71465373,0.905629168,1.327717367,2.25616645
Boise State,2014,7,20,35.9,55.8,245.4,2,34.3,120.4,3.5,1.1,70.1,365.9,5.2,10.7,5.9,1.9,42,5.1,36.7,0.6,1.9,2.4,18.79364896,33.12243571,56.77390463,214.6434343,1.302468418,36.03761574,128.3990772,3.540413936,1.151025071,69.09938994,341.4141707,4.937306892,9.351444188,7.057382257,1.639688299,22.87022389,5.893092438,47.91172298,0.844503334,1.442173894,2.28493316
Boston College,2000,11,12.5,26.3,47.8,168.2,1.2,43.7,212.5,4.9,1.4,70,380.7,5.4,7.1,11.1,1.5,19.6,6.2,55.1,0.9,1.5,2.4,13.99746231,25.69528681,54.35196684,190.8807418,1.27218322,42.43643355,173.9583211,4.082605513,1.546082973,70,380.7,5.4,7.1,11.1,1.5,19.6,6.2,55.1,0.9,1.5,2.4
Boston College,2001,11,14,28.5,49.2,173.7,1,44.5,153.5,3.4,1,73,327.2,4.5,7.5,8.8,2.4,18.7,6.5,53.7,0.7,1.6,2.4,13.99796985,26.25622944,53.32157347,187.4445935,1.217746576,42.84914684,169.8666569,3.946084411,1.436866378,70.6,370,5.22,7.18,10.64,1.68,19.42,6.26,54.82,0.86,1.52,2.4
Boston College,2002,13,15.5,28.7,53.9,172.1,0.9,42.3,167.4,4,1.3,71,339.5,4.8,7.5,9.2,1.6,18.3,7.8,63.4,1.3,1.2,2.5,14.29837588,26.74498356,53.43725878,184.3756748,1.154197261,42.73931747,169.3733255,3.956867528,1.409493103,70.68,363.9,5.136,7.244,10.352,1.664,19.196,6.568,56.536,0.948,1.456,2.42
Boston College,2003,13,19.6,34,57.7,229.5,1.6,37.8,128.7,3.4,1.2,71.8,358.2,5,10.5,7.1,1.6,19.2,6.2,49.5,0.7,1.5,2.2,15.3587007,28.19598684,54.28980702,193.4005398,1.243357809,41.75145398,161.2386604,3.845494023,1.367594482,70.904,362.76,5.1088,7.8952,9.7016,1.6512,19.1968,6.4944,55.1288,0.8984,1.4648,2.376
Boston College,2004,12,19.3,33,58.3,204,0.8,36.8,128.8,3.5,1,69.8,332.8,4.8,10.2,6.6,1,17.8,6.3,58.1,0.4,1.4,1.8,16.14696056,29.15678948,55.09184562,195.5204319,1.154686247,40.76116318,154.7509283,3.776395218,1.294075586,70.6832,356.768,5.04704,8.35616,9.08128,1.52096,18.91744,6.45552,55.72304,0.79872,1.45184,2.2608
Boston College,2005,12,21.7,35.6,60.9,220.8,0.8,35,90.8,2.6,0.5,70.6,311.7,4.4,10.7,5.9,1.8,18.4,6.5,55.9,0.6,0.9,1.5,17.25756845,30.44543158,56.25347649,200.5763455,1.083748998,39.60893055,141.9607427,3.541116175,1.135260469,70.66656,347.7544,4.917632,8.824928,8.445024,1.576768,18.813952,6.464416,55.758432,0.758976,1.341472,2.10864
Boston College,2006,13,20.8,34.6,60,202.9,0.8,30.9,107.9,3.5,0.9,65.5,310.8,4.7,9.2,6.2,1.2,16.6,4.9,42.5,1.2,1.6,2.8,17.96605476,31.27634526,57.00278119,201.0410764,1.026999198,37.86714444,135.1485941,3.53289294,1.088208375,69.633248,340.36352,4.8741056,8.8999424,7.9960192,1.5014144,18.3711616,6.1515328,53.1067456,0.8471808,1.3931776,2.246912
Boston College,2007,14,23.7,41,57.8,253.9,1.5,31.1,75.5,2.4,0.6,72.1,329.4,4.6,11.9,5.5,1.3,18.7,7.3,54.8,0.6,1.8,2.4,19.11284381,33.22107621,57.16222496,211.6128611,1.121599359,36.51371555,123.2188753,3.306314352,0.9905667,70.1265984,338.170816,4.81928448,9.49995392,7.49681536,1.46113152,18.43692928,6.38122624,53.44539648,0.79774464,1.47454208,2.2775296
Boston College,2008,14,17.4,31.1,56.1,176.9,0.6,32.4,91.2,2.8,1,63.5,268.1,4.2,8.1,5.2,1.4,14.7,5.2,44.5,0.7,1.9,2.6,18.77027505,32.79686097,56.94977996,204.6702889,1.017279487,35.69097244,116.8151002,3.205051481,0.99245336,68.80127872,324.1566528,4.695427584,9.219963136,7.037452288,1.448905216,17.68954342,6.144980992,51.65631718,0.778195712,1.559633664,2.34202368
