stonehill ma,Stonehill (MA),12
talladega hs,talladega hs,12
texas terror,texas terror,12
trinity prep,trinity prep,12
truman state,truman state,12
uc riverside,uc riverside,12
umass lowell,umass lowell,12
unc pembroke,unc pembroke,12
ut arlington,ut arlington,12
virginia st.,Virginia St.,12
virginia st.,virginia state,12
wadsworth hs,wadsworth hs,12
wayne st. mi,Wayne St. (MI),12
wayne st. ne,Wayne St. (NE),12
webb city hs,webb city hs,12
weber st. ut,Weber St. (UT),12
wellesley hs,wellesley hs,12
west alabama,west alabama,12
west chester,west chester,12
west chester,West Chester (PA),12
west florida,west florida,12
west georgia,west georgia,12
west liberty,west liberty,12
whitworth wa,Whitworth (WA),12
william penn,william penn,12
william penn,William Penn (IA),12
winona state,Winona St. (MN),12
winona state,winona state,12
alabama magic,alabama magic,13
alabama state,Alabama St.,13
alabama state,alabama state,13
alabama state,alabama state university,13
angelo st. tx,Angelo St. (TX),13
anna maria ma,Anna Maria (MA),13
arizona st.,arizona state,11
arkansas,arkansas - rc,8
arkansas tech,arkansas tech,13
azusa pacific,azusa pacific,13
azusa pacific,Azusa Pacific (CA),13
bainbridge hs,bainbridge hs,13
bates college,bates college,13
belleville hs,belleville hs,13
bemidji state,bemidji state,13
big spring hs,big spring hs,13
blinn college,blinn college,13
bloomsburg pa,Bloomsburg (PA),13
bloomsburg pa,Bloomsburg JV (PA),13
bowling green,bowling green,13
bowling green,Bowling Green (OH),13
briarcrest hs,briarcrest hs,13
brigham young,brigham young,13
brigham young,Brigham Young (UT),13
buffalo bills,buffalo bills,13
buffalo state,buffalo state,13
california pa,California (PA),13
canterbury in,Canterbury (IN),13
cedarville oh,Cedarville (OH),13
central state,central state,13
charleston wv,Charleston (WV),13
chicago bears,chicago bears,13
cumberland ky,Cumberland (KY),13
cumberland tn,Cumberland (TN),13
dakota st. sd,Dakota St. (SD),13
detroit lions,detroit lions,13
doane college,doane college,13
dodge city cc,dodge city cc,13
east carolina,east carolina,13
east carolina,East Carolina (NC),13
east noble hs,east noble hs,13
emory & henry,emory & henry,13
emory & henry,Emory & Henry (VA),13
emporia state,emporia state,13
ferris st. mi,Ferris St. (MI),13
fsu,florida state,3
fort lewis co,fort lewis,13
fort lewis co,Fort Lewis (CO),13
fort scott cc,fort scott cc,13
fresno st. ca,Fresno St. (CA),13
fw boswell hs,fw boswell hs,13
georgetown dc,Georgetown (DC),13
georgetown ky,Georgetown (KY),13
georgetown hs,georgetown hs,13
georgia state,georgia state,13
greenville il,Greenville (IL),13
grove city pa,Grove City (PA),13
hampdensydney,hampdensydney,13
hardinsimmons,hardinsimmons,13
harlandale hs,harlandale hs,13
harrisburg hs,harrisburg hs,13
hayward state,hayward state,13
high point nc,High Point (NC),13
holy cross ma,Holy Cross (MA),13
hutchinson cc,hutchinson cc,13
iowa wesleyan,iowa wesleyan,13
jackson state,jackson state,13
james madison,james madison,13
james madison,James Madison (VA),13
john glenn hs,john glenn hs,13
john tyler hs,john tyler hs,13
kentucky,kentucky asst,8
lewis & clark,lewis & clark,13
lewis & clark,Lewis & Clark (OR),13
lock haven pa,lock haven,13
lock haven pa,Lock Haven (PA),13
lock haven pa,Lock Haven JV (PA),13
loras college,loras college,13
lsu,Louisiana St.,3
macalester mn,Macalester (MN),13
mankato state,mankato state,13
massachusetts,massachusetts,13
mcneese state,mcneese state,13
memphis state,memphis state,13
menlo college,menlo college,13
mercyhurst pa,mercyhurst,13
mercyhurst pa,Mercyhurst (PA),13
miami hooters,miami hooters,13
michigan tech,michigan tech,13
middlebury vt,Middlebury (VT),13
middletown hs,middletown hs,13
midwestern ia,Midwestern (IA),13
milano rhinos,milano rhinos,13
montana state,montana state,13
morgan st. md,Morgan St. (MD),13
morristown hs,morristown hs,13
ms gulf coast,ms gulf coast,13
muhlenberg pa,Muhlenberg (PA),13
murray st. ky,Murray St. (KY),13
nebraska-omaha,nebraskaomaha,14
new hampshire,new hampshire,13
new jersey nj,New Jersey (NJ),13
new york jets,new york jets,13
new york tech,New York Tech,13
niles east hs,niles east hs,13
norfolk state,norfolk state,13
north alabama,north alabama,13
north central,north central,13
north central,North Central (IL),13
north park il,North Park (IL),13
northern iowa,northern iowa,13
oakland - nfl,oakland - nfl,13
oglethorpe ga,Oglethorpe (GA),13
ohio northern,ohio northern,13
ohio wesleyan,ohio wesleyan,13
parsippany hs,parsippany hs,13
pepperdine ca,Pepperdine (CA),13
petersburg hs,petersburg hs,13
pitt,Pittsburgh (PA),4
plainfield hs,plainfield hs,13
pori bears[2],pori bears[2],13
prattville hs,prattville hs,13
randolphmacon,randolphmacon,13
sa central hs,sa central hs,13
sacramento cc,sacramento cc,13
saint ambrose,saint ambrose,13
saint ambrose,Saint Ambrose (IA),13
saint francis,saint francis,13
saint olaf mn,Saint Olaf (MN),13
san marcos hs,san marcos hs,13
santa rosa jc,santa rosa jc,13
shenandoah va,Shenandoah (VA),13
siena heights,siena heights,13
siena heights,Siena Heights (MI),13
sonoma st. ca,Sonoma St. (CA),13
south alabama,south alabama,13
south florida,south florida,13
southern miss,southern miss,13
southern utah,southern utah,13
st. edward hs,st. edward hs,13
st. joseph hs,st. joseph hs,13
st. xavier hs,st. xavier hs,13
suny cortland,suny cortland,13
swarthmore pa,Swarthmore (PA),13
sweetwater hs,sweetwater hs,13
tennessee st.,Tennessee St.,13
texas college,Texas College,13
texas-el paso,Texas-El Paso,13
truman st. mo,Truman St. (MO),13
union college,union college,13
uwplatteville,uwplatteville,13
vanderbilt,vanderbilt,10
vanderbilt,Vanderbilt (TN),10
virginia tech,virginia tech,13
virginia-wise,virginia-wise,13
walkertown hs,walkertown hs,13
washington mo,Washington (MO),13
west virginia,west virginia,13
wichita state,wichita state,13
willamette or,willamette,13
willamette or,Willamette (OR),13
wilmington oh,Wilmington (OH),13
winnetonka hs,winnetonka hs,13
air academy hs,air academy hs,14
arkadelphia hs,arkadelphia hs,14
arkansas st.,arkansas state,12
arthur hill hs,arthur hill hs,14
arvada west hs,arvada west hs,14
austin college,austin college,14
bakersfield jc,bakersfield jc,14
bemidji st. mn,Bemidji St. (MN),14
benedictine il,Benedictine (IL),14
benedictine ks,Benedictine (KS),14
berlin thunder,berlin thunder,14
bethel park hs,bethel park hs,14
billings cc hs,billings cc hs,14
blue valley hs,blue valley hs,14
boston college,boston college,14
boston college,Boston College (MA),14
bridgewater va,Bridgewater (VA),14
buena vista ia,Buena Vista (IA),14
buffalo st. ny,Buffalo St. (NY),14
campbellsville,campbellsville,14
campbellsville,Campbellsville (KY),14
carolina storm,carolina storm,14
central st. oh,Central St. (OH),14
chadron st. ne,Chadron St. (NE),14
charlotte rage,charlotte rage,14
coffeyville cc,coffeyville cc,14
colorado mines,colorado mines,14
cortland state,cortland state,14
dallas cowboys,dallas cowboys,14
delaware state,Delaware St.,14
delaware state,delaware state,14
denver broncos,denver broncos,14
denver city hs,denver city hs,14
e. e. smith hs,e. e. smith hs,14
eagle grove hs,eagle grove hs,14
east carter hs,east carter hs,14
eastern oregon,eastern oregon,14
ellsworth c.c.,ellsworth c.c.,14
emporia st. ks,Emporia St. (KS),14
fairmont state,fairmont state,14
father ryan hs,father ryan hs,14
fort hays asst,fort hays asst,14
garden city cc,garden city cc,14
goose creek hs,goose creek hs,14
grants pass hs,grants pass hs,14
great falls hs,great falls hs,14
hiram scott ne,Hiram Scott (NE),14
houston oilers,houston oilers,14
houston texans,houston texans,14
humboldt state,humboldt state,14
illinois st.,illinois state,12
incarnate word,incarnate word,14
incarnate word,Incarnate Word (TX),14
j.c. harmon hs,j.c. harmon hs,14
jackson st. ms,Jackson St. (MS),14
jess lanier hs,jess lanier hs,14
kentucky state,kentucky state,14
lake forest il,Lake Forest (IL),14
lake travis hs,lake travis hs,14
lebanon valley,lebanon valley,14
lebanon valley,Lebanon Valley (PA),14
los molinos hs,los molinos hs,14
louisiana tech,louisiana tech,14
macmurray asst,macmurray asst,14
maine maritime,maine maritime,14
maine maritime,maine maritime academy,14
mcneese st. la,McNeese St. (LA),14
memphis maniax,memphis maniax,14
miami dolphins,miami dolphins,14
michigan state,Michigan St.,14
michigan state,michigan state,14
midland lee hs,midland lee hs,14
missouri st.,missouri state,12
missouri-rolla,missourirolla,14
missouri-rolla,Missouri-Rolla,14
morehead state,morehead state,14
morrisville hs,morrisville hs,14
mt. whitney hs,mt. whitney hs,14
new mexico st.,New Mexico St.,14
new york stars,new york stars,14
nicholls state,nicholls state,14
norfolk st. va,Norfolk St. (VA),14
north carolina,north carolina,14
northern state,northern state,14
northside h.s.,northside h.s.,14
oaks christian,oaks christian,14
ohio dominican,ohio domican,14
ohio dominican,Ohio Dominican,14
oklahoma st.,oklahoma state,12
park center hs,park center hs,14
plymouth state,plymouth state,14
porterville hs,porterville hs,14
portland state,portland state,14
portland storm,portland storm,14
puget sound wa,Puget Sound (WA),14
ranger college,ranger college,14
riverside city,riverside city,14
rocky mountain,rocky mountain,14
rocky mountain,Rocky Mountain (MT),14
roskilde kings,roskilde kings,14
saginaw valley,saginaw valley,14
sam houston hs,sam houston hs,14
sam rayburn hs,sam rayburn hs,14
san jose state,san jose state,14
san lorenzo hs,san lorenzo hs,14
savannah state,savannah state,14
sharon hill hs,sharon hill hs,14
south carolina,south carolina,14
spartanburg hs,spartanburg hs,14
st. charles hs,st. charles hs,14
st. louis rams,st. louis rams,14
streetsboro hs,streetsboro hs,14
stroudsburg hs,stroudsburg hs,14
suny-albany ny,SUNY-Albany (NY),14
tarleton state,tarleton state,14
tennessee tech,tennessee tech,14
texas lutheran,texas lutheran,14
texas southern,texas southern,14
twin cedars hs,twin cedars hs,14
valdosta state,valdosta state,14
virginia union,virginia union,14
wartburg coll.,wartburg coll.,14
washington st.,Washington St.,14
wash-st. louis,wash-st. louis,14
west branch hs,west branch hs,14
west texas a&m,west texas a&m,14
west texas a&m,West Texas A&M;,14
western oregon,Western Oregon,14
western oregon,western oregon state,14
western st. co,Western St. (CO),14
westminster mo,Westminster (MO),14
westminster pa,Westminster (PA),14
westminster hs,westminster hs,14
wichita st. ks,Wichita St. (KS),14
will rogers hs,will rogers hs,14
william & mary,william & mary,14
william & mary,William & Mary (VA),14
william & mary,William & Mary Freshmen (VA),14
william jewell,william jewell,14
william jewell,William Jewell (MO),14
worcester tech,worcester tech,14
worcester tech,Worcester Tech (MA),14
ash. crestv. hs,ash. crestv. hs,15
atlanta falcons,atlanta falcons,15
baker county hs,baker county hs,15
baltimore colts,baltimore colts,15
baltimore stars,baltimore stars,15
birmingham fire,birmingham fire,15
boston brawlers,boston brawlers,15
boston breakers,boston breakers,15
boston patriots,boston patriots,15
broken arrow hs,broken arrow hs,15
cal poly pomona,cal poly pomona,15
ucf,central florida,3
charles page hs,charles page hs,15
cole college co,Cole College (CO),15
cooper union ny,Cooper Union (NY),15
dickinson state,dickinson state,15
east lansing hs,east lansing hs,15
eastern arizona,eastern arizona,15
fairmont st. wv,Fairmont St. (WV),15
falls church hs,falls church hs,15
fayetteville hs,fayetteville hs,15
fitzgerald h.s.,fitzgerald h.s.,15
fort hays state,fort hays state,15
frostburg state,frostburg state,15
garden grove hs,garden grove hs,15
gilmour academy,gilmour academy,15
glassboro state,glassboro state,15
glenville state,glenville state,15
grambling state,grambling state,15
harnett central,harnett central,15
henderson state,henderson state,15
houston baptist,houston baptist,15
houston baptist,Houston Baptist (TX),15
humboldt st. ca,Humboldt St. (CA),15
indianapolis in,Indianapolis (IN),15
j. j. pearce hs,j. j. pearce hs,15
jeff davis h.s.,jeff davis h.s.,15
jones county jc,jones county jc,15
kansas wesleyan,kansas wesleyan,15
klein forest hs,klein forest hs,15
lee's summit hs,lee's summit hs,15
lenoir-rhyne nc,Lenoir-Rhyne (NC),15
london monarchs,london monarchs,15
louisville,louisville - dl,10
mayville st. nd,Mayville St. (ND),15
merchant marine,merchant marine,15
merchant marine,Merchant Marine (NY),15
misericordia pa,Misericordia (PA),15
missouri valley,missouri valley,15
montana western,Montana Western,15
montclair state,montclair state,15
moorhead st. mn,Moorhead St. (MN),15
morehead st. ky,Morehead St. (KY),15
ne oklahoma a&m,ne oklahoma a&m,15
new york giants,new york giants,15
newport news hs,newport news hs,15
nicholls st. la,Nicholls St. (LA),15
north warren hs,north warren hs,15
northern st. sd,Northern St. (SD),15
nw missouri st.,nw missouri st.,15
oakland raiders,oakland raiders,15
ohio,ohio university,4
old dominion va,old dominion,15
old dominion va,Old Dominion (VA),15
olivet nazarene,olivet nazarene,15
olivet nazarene,Olivet Nazarene (IL),15
orlando thunder,orlando thunder,15
plymouth st. nh,Plymouth St. (NH),15
port angeles hs,port angeles hs,15
portland st. or,Portland St. (OR),15
prague panthers,prague panthers,15
r. l. turner hs,r. l. turner hs,15
rice,rice university,4
saint anselm nh,Saint Anselm (NH),15
saint john's mn,Saint John's (MN),15
saint john's ny,Saint John's (NY),15
saint mary's ca,Saint Mary's (CA),15
saint thomas mn,Saint Thomas (MN),15
salve regina ri,Salve Regina (RI),15
san diego state,san diego state,15
san jose st. ca,San Jose St. (CA),15
savannah st. ga,Savannah St. (GA),15
scotland school,scotland school,15
se missouri st.,se missouri st.,15
simon fraser bc,simon fraser,15
simon fraser bc,Simon Fraser (BC),15
southern oregon,southern oregon,15
southwestern ks,Southwestern (KS),15
southwestern tx,Southwestern (TX),15
southwestern jc,southwestern jc,15
spain park h.s.,spain park h.s.,15
st. cloud state,st. cloud state,15
st. john fisher,st. john fisher,15
st. louis - nfl,st. louis - nfl,15
st. thomas more,st. thomas more,15
stephenville hs,stephenville hs,15
steubenville hs,steubenville hs,15
stevens tech nj,Stevens Tech (NJ),15
stroud union hs,stroud union hs,15
sul ross st. tx,Sul Ross St. (TX),15
syracuse,syracuse orange,8
t. r. miller hs,t. r. miller hs,15
tampa bay storm,tampa bay storm,15
tarleton st. tx,Tarleton St. (TX),15
tennessee state,tennessee state,15
terry parker hs,terry parker hs,15
tcu,Texas Christian,3
trinity college,trinity college,15
umass minutemen,umass minutemen,15
valdosta st. ga,Valdosta St. (GA),15
washington - dc,washington - dc,15
montana western,western montana,15
westfield state,westfield state,15
winston academy,winston academy,15
wisconsin-stout,wisconsinstout,15
wisconsin-stout,Wisconsin-Stout,15
aldersonbroaddus,aldersonbroaddus,16
aldersonbroaddus,Alderson-Broaddus College (WV),16
amarillo dusters,amarillo dusters,16
arch. riordan hs,arch. riordan hs,16
archmere academy,archmere academy,16
baltimore ravens,baltimore ravens,16
berry college ga,Berry College (GA),16
butte central hs,butte central hs,16
california-davis,California-Davis,16
carson-newman tn,Carson-Newman (TN),16
castleton st. vt,Castleton St. (VT),16
center hill h.s.,center hill h.s.,16
central arkansas,central arkansas,16
central michigan,central michigan,16
central missouri,central missouri,16
central missouri,Central Missouri St.,16
central oklahoma,Central Oklahoma,16
clark atlanta ga,clark atlanta,16
clark atlanta ga,Clark Atlanta (GA),16
cleveland browns,cleveland browns,16
coastal carolina,coastal carolina,16
coastal carolina,Coastal Carolina (SC),16
colorado college,colorado college,16
desoto county hs,desoto county hs,16
dickinson st. nd,Dickinson St. (ND),16
dora high school,dora high school,16
dordt college ia,Dordt College (IA),16
duncan byrnes hs,duncan byrnes hs,16
east stroudsburg,east stroudsburg,16
east stroudsburg,East Stroudsburg (PA),16
eastern illinois,eastern illinois,16
eastern kentucky,eastern kentucky,16
eastern michigan,eastern michigan,16
edmonton eskimos,edmonton eskimos,16
edward waters fl,Edward Waters (FL),16
england monarchs,england monarchs,16
federal way h.s.,federal way h.s.,16
fitchburg st. ma,Fitchburg St. (MA),16
florida atlantic,florida atlantic,16
florida southern,Florida Southern,16
fort hays st. ks,Fort Hays St. (KS),16
frankfurt galaxy,frankfurt galaxy,16
fred t. foard hs,fred t. foard hs,16
frostburg st. md,Frostburg St. (MD),16
furman grad asst,furman grad asst,16
georgia southern,georgia southern,16
glenville st. wv,Glenville St. (WV),16
grambling st. la,Grambling St. (LA),16
granada hills hs,granada hills hs,16
h. d. woodson hs,h. d. woodson hs,16
hardee county hs,hardee county hs,16
henderson st. ar,Henderson St. (AR),16
highland park hs,highland park hs,16
houston gamblers,houston gamblers,16
hutchinson c. c.,hutchinson c. c.,16
illinois college,Illinois College,16
johns hopkins md,johns hopkins,16
johns hopkins md,Johns Hopkins (MD),16
johnson c. smith,johnson c. smith,16
johnson c. smith,Johnson C. Smith (NC),16
keystone oaks hs,keystone oaks hs,16
lamar consol. hs,lamar consol. hs,16
land o' lakes hs,land o' lakes hs,16
long beach state,long beach state,16
long beach state,long beach state 49ers,16
los angeles rams,los angeles rams,16
louisiana-monroe,louisiana-monroe,16
madison-model hs,madison-model hs,16
martin county hs,martin county hs,16
martin luther mn,Martin Luther (MN),16
middle tennessee,middle tennessee,16
middle tennessee,Middle Tennessee St.,16
midwestern state,midwestern state,16
minnesota-duluth,minnesotaduluth,16
minnesota-duluth,Minnesota-Duluth,16
minnesota-morris,minnesotamorris,16
minnesota-morris,Minnesota-Morris,16
montclair st. nj,Montclair St. (NJ),16
montreal machine,montreal machine,16
mount st. joseph,mount st. joseph,16
muscle shoals hs,muscle shoals hs,16
nebraska-kearney,nebraskakearney,16
nebraska-kearney,Nebraska-Kearney,16
unlv,Nevada-Las Vegas,4
new braunfels hs,new braunfels hs,16
new mexico state,new mexico state,16
norte del rio hs,norte del rio hs,16
north dakota st.,North Dakota St.,16
north dakota st.,north dakota state,16
northern arizona,northern arizona,16
northern nash hs,northern nash hs,16
oakland invaders,oakland invaders,16
oklahoma outlaws,oklahoma outlaws,16
omaha nighthawks,omaha nighthawks,16
ottawa renegades,ottawa renegades,16
ouachita baptist,ouachita baptist,16
ouachita baptist,Ouachita Baptist (AR),16
pacific lutheran,pacific lutheran,16
pacific lutheran,Pacific Lutheran (WA),16
pasadena city cc,pasadena city cc,16
peabody-burns hs,peabody-burns hs,16
pittsburg st. ks,Pittsburg St. (KS),16
pittsburgh state,pittsburgh state,16
pomona-pitzer ca,Pomona-Pitzer (CA),16
portland thunder,portland thunder,16
rainier beach hs,rainier beach hs,16
robert morris il,Robert Morris (IL),16
robert morris pa,Robert Morris (PA),16
rockford college,rockford college,16
sacramento state,sacramento state,16
saint francis il,Saint Francis (IL),16
saint francis in,Saint Francis (IN),16
saint francis ny,Saint Francis (NY),16
saint francis pa,Saint Francis (PA),16
saint francis hs,saint francis hs,16
saint norbert wi,Saint Norbert (WI),16
san diego st. ca,San Diego St. (CA),16
san francisco ca,San Francisco (CA),16
santa barbara jc,santa barbara jc,16
seattle seahawks,seattle seahawks,16
seneca valley hs,seneca valley hs,16
seventy-first hs,seventy-first hs,16
shiloh christian,shiloh christian,16
slippery rock pa,Slippery Rock (PA),16
south fayette hs,south fayette hs,16
south georgia jc,south georgia jc,16
southern academy,southern academy,16
southwest st. mn,Southwest St. (MN),16
spokane falls cc,spokane falls cc,16
spring westfield,spring westfield,16
st. andrews prep,st. andrews prep,16
st. francis prep,st. francis prep,16
stillman college,stillman college,16
suny-cortland ny,SUNY-Cortland (NY),16
tate high school,tate high school,16
tennessee oilers,tennessee oilers,16
tennessee titans,tennessee titans,16
tennessee-martin,tennessee-martin,16
trinity bible nd,Trinity Bible (ND),16
us national team,us national team,16
washington st.,washington state,14
west texas state,west texas state,16
western carolina,western carolina,16
western carolina,Western Carolina (NC),16
western illinois,western illinois,16
western kentucky,western kentucky,16
western michigan,western michigan,16
westfield st. ma,Westfield St. (MA),16
wichita falls hs,wichita falls hs,16
william carey ms,William Carey (MS),16
william paterson,william paterson,16
william paterson,William Paterson (NJ),16
worcester st. ma,Worcester St. (MA),16
youngstown state,Youngstown St. (OH),16
youngstown state,youngstown state,16
youngstown state,youngstown state university,16
amiens spartiates,amiens spartiates,17
appalachian state,appalachian state,17
appling county hs,appling county hs,17
aransas pass h.s.,aransas pass h.s.,17
arizona cardinals,arizona cardinals,17
arizona wranglers,arizona wranglers,17
austin peay state,austin peay state,17
barcelona dragons,barcelona dragons,17
becker college ma,Becker College (MA),17
bishop carroll hs,bishop carroll hs,17
bishop manogue hs,bishop manogue hs,17
boston university,boston university,17
cal st.-fullerton,Cal St.-Fullerton,17
cal state hayward,cal state hayward,17
carolina panthers,carolina panthers,17
central methodist,central methodist,17
central methodist,Central Methodist (MO),17
chicago cardinals,chicago cardinals,17
chowan university,chowan university,17
college of dupage,college of dupage,17
copiah-lincoln cc,copiah-lincoln cc,17
davis & elkins wv,Davis & Elkins (WV),17
dooly county h.s.,dooly county h.s.,17
douglas county hs,douglas county hs,17
fort valley state,fort valley state,17
framingham st. ma,Framingham St. (MA),17
fujitsu frontiers,fujitsu frontiers,17
george washington,george washington,17
george washington,George Washington (DC),17
green bay packers,green bay packers,17
hardin-simmons tx,Hardin-Simmons (TX),17
hartfield academy,hartfield academy,17
huntington heroes,huntington heroes,17
husson college me,Husson College (ME),17
illinois wesleyan,illinois wesleyan,17
iowa barnstormers,iowa barnstormers,17
kalamazoo college,kalamazoo college,17
kentucky wesleyan,kentucky wesleyan,17
knoxville college,knoxville college,17
la valley college,la valley college,17
las vegas outlaws,las vegas outlaws,17
lee-scott academy,lee-scott academy,17
lindsey wilson ky,Lindsey Wilson (KY),17
louisiana college,louisiana college,17
lubbock christian,lubbock christian,17
marian college in,Marian College (IN),17
mary hardinbaylor,mary hardinbaylor,17
memphis showboats,memphis showboats,17
middle georgia jc,middle georgia jc,17
midwestern st. tx,Midwestern St. (TX),17
minnesota vikings,minnesota vikings,17
minnesota-mankato,minnesota-mankato,17
mississippi state,Mississippi St.,17
mississippi state,mississippi state,17
morehouse college,morehouse college,17
n. kansas city hs,n. kansas city hs,17
nebraska wesleyan,Nebraska Wesleyan,17
new york maritime,New York Maritime,17
north gwinnett hs,north gwinnett hs,17
north texas state,north texas state,17
northern colorado,northern colorado,17
northern illinois,northern illinois,17
northern michigan,northern michigan,17
odessa permian hs,odessa permian hs,17
odessa roughnecks,odessa roughnecks,17
orlando renegades,orlando renegades,17
philadelphia bell,philadelphia bell,17
philadelphia soul,philadelphia soul,17
phoenix cardinals,phoenix cardinals,17
piedmont hills hs,piedmont hills hs,17
randolph-macon va,Randolph-Macon (VA),17
saint joseph's in,Saint Joseph's (IN),17
saint lawrence ny,Saint Lawrence (NY),17
saint sebastian's,saint sebastian's,17
sam houston state,sam houston state,17
san diego city cc,san diego city cc,17
santa fe trail hs,santa fe trail hs,17
se missouri state,se missouri state,17
seton-la salle hs,seton-la salle hs,17
south dakota tech,South Dakota Tech,17
south eugene h.s.,south eugene h.s.,17
southern arkansas,southern arkansas,17
southern illinois,southern illinois,17
southern nazarene,southern nazarene,17
southern nazarene,Southern Nazarene (OK),17
southern virginia,southern virginia,17
southwest baptist,southwest baptist,17
southwest baptist,Southwest Baptist (MO),17
southwestern asst,southwestern asst,17
stephen f. austin,stephen f. austin,17
stephen f. austin,Stephen F. Austin (TX),17
suny-brockport ny,SUNY-Brockport (NY),17
t. c. roberson hs,t. c. roberson hs,17
tampa bay bandits,tampa bay bandits,17
texas-san antonio,Texas-San Antonio,17
toronto argonauts,toronto argonauts,17
union high school,union high school,17
valley city state,valley city state,17
vestavia hills hs,vestavia hills hs,17
warren central hs,warren central hs,17
waynesf.-gosh. hs,waynesf.-gosh. hs,17
west allegheny hs,west allegheny hs,17
wisconsin-oshkosh,Wisconsin-Oshkosh,17
worcester academy,worcester academy,17
yokosuka seahawks,yokosuka seahawks,17
alabama blackbirds,alabama blackbirds,18
uab,Alabama-Birmingham,3
alfred holbrook oh,Alfred Holbrook (OH),18
amsterdam admirals,amsterdam admirals,18
appalachian st. nc,Appalachian St. (NC),18
archbishop ryan hs,archbishop ryan hs,18
archbishop shaw hs,archbishop shaw hs,18
austin peay st. tn,Austin Peay St. (TN),18
baldwin-wallace oh,Baldwin-Wallace (OH),18
bethune-cookman fl,bethune-cookman,18
bethune-cookman fl,Bethune-Cookman (FL),18
birminghamsouthern,birminghamsouthern,18
black hills st. sd,Black Hills St. (SD),18
boca raton academy,boca raton academy,18
boiling springs hs,boiling springs hs,18
brevard college nc,Brevard College (NC),18
bridgewater st. ma,Bridgewater St. (MA),18
cal st.-long beach,Cal St.-Long Beach,18
cal st.-sacramento,Cal St.-Sacramento,18
calgary stampeders,calgary stampeders,18
cardinal mooney hs,cardinal mooney hs,18
carlstad crusaders,carlstad crusaders,18
carnegie mellon pa,carnegie mellon,18
carnegie mellon pa,Carnegie Mellon (PA),18
center township hs,center township hs,18
central dauphin hs,central dauphin hs,18
central washington,central washington,18
christian bros. hs,christian bros. hs,18
cincinnati bengals,cincinnati bengals,18
cologne centurions,cologne centurions,18
copperas cove h.s.,copperas cove h.s.,18
cornell college ia,Cornell College (IA),18
cornell,cornell university,7
culver-stockton mo,Culver-Stockton (MO),18
dakota wesleyan sd,Dakota Wesleyan (SD),18
delaware valley pa,delaware valley,18
delaware valley pa,Delaware Valley (PA),18
donelson christian,donelson christian,18
e. tennessee state,e. tennessee state,18
east texas baptist,east texas baptist,18
eastern new mexico,eastern new mexico,18
eastern washington,eastern washington,18
fayetteville state,fayetteville state,18
fort valley st. ga,Fort Valley St. (GA),18
frisco high school,frisco high school,18
georgetown college,georgetown college,18
gloucester city js,gloucester city js,18
grand valley state,grand valley state,18
hamburg sea devils,hamburg sea devils,18
hampton university,hampton university,18
hartford colonials,hartford colonials,18
harvard,harvard university,7
indianapolis colts,indianapolis colts,18
jacksonville bulls,jacksonville bulls,18
jacksonville state,jacksonville state,18
jordan high school,jordan high school,18
kankakee valley hs,kankakee valley hs,18
kansas city chiefs,kansas city chiefs,18
kemper military jc,kemper military jc,18
kentucky christian,kentucky christian,18
la courneuve flash,la courneuve flash,18
los angeles xtreme,los angeles xtreme,18
madison college wi,Madison College (WI),18
milwaukee mustangs,milwaukee mustangs,18
montreal alouettes,montreal alouettes,18
montreal concordes,montreal concordes,18
morris catholic hs,morris catholic hs,18
mt. san antonio cc,mt. san antonio cc,18
naval academy prep,naval academy prep,18
new orleans saints,new orleans saints,18
new york cityhawks,new york cityhawks,18
new york sentinels,new york sentinels,18
north carolina a&t,north carolina a&t,18
north carolina a&t,North Carolina A&T;,18
nc state,North Carolina St.,8
northeastern state,northeastern state,18
northwest missouri,northwest missouri,18
northwestern state,northwestern state,18
paul quinn college,paul quinn college,18
peru state college,peru state college,18
philadelphia stars,philadelphia stars,18
poland seminary hs,poland seminary hs,18
presbyterian asst.,presbyterian asst.,18
rensselaer tech ny,Rensselaer Tech (NY),18
rhode island asst.,rhode island asst.,18
saint cloud st. mn,Saint Cloud St. (MN),18
saint vincent's pa,Saint Vincent's (PA),18
sam houston st. tx,sam houston st.,18
sam houston st. tx,Sam Houston St. (TX),18
san antonio riders,san antonio riders,18
san antonio texans,san antonio texans,18
san diego chargers,san diego chargers,18
scottish claymores,scottish claymores,18
sea island academy,sea island academy,18
shorter college ga,Shorter College (GA),18
shreveport pirates,shreveport pirates,18
south carolina st.,South Carolina St.,18
south carolina st.,south carolina state,18
south dakota mines,south dakota mines,18
south dakota state,South Dakota St.,18
south dakota state,south dakota state,18
south whidbey h.s.,south whidbey h.s.,18
southern methodist,southern methodist,18
southern methodist,Southern Methodist (TX),18
southwest miami hs,southwest miami hs,18
st. louis stampede,st. louis stampede,18
st. mary's hs - dc,st. mary's hs - dc,18
swarthmore college,swarthmore college,18
u.s. international,u.s. international,18
u.s. naval academy,u.s. naval academy,18
univ. of san diego,univ. of san diego,18
iowa,university of iowa,4
valley city st. nd,Valley City St. (ND),18
virginia-lynchburg,Virginia-Lynchburg,18
waldorf college ia,Waldorf College (IA),18
washington and lee,washington and lee,18
wayland baptist tx,Wayland Baptist (TX),18
west bloomfield hs,west bloomfield hs,18
west virginia tech,west virginia tech,18
western new mexico,western new mexico,18
western washington,western washington,18
winder-barrow h.s.,winder-barrow h.s.,18
